-0.0,-1.091641,0.608738,0.0,0.0,0.0
-0.0,-1.088574,0.617938,0.00999699999999848,0.0,0.0
-0.0,-1.079375,0.63327,0.02000699999999256,0.0,0.0
-0.0,-1.067109,0.660867,0.030003999999991038,1.379908333333335,3.4241583333333336
-0.0,-1.051777,0.700731,0.03999999999999204,1.6864916666666694,4.293016666666672
-0.0,-1.033379,0.746727,0.04999699999999052,2.0186999999999973,5.1872833333333395
-0.0,-1.011914,0.804988,0.0600069999999846,2.172058333333334,6.311641666666666
-0.0,-0.990449,0.872449,0.07000399999998308,2.146508333333334,7.206116666666663
-0.0,-0.968984,0.94911,0.07999999999998408,2.1464416666666652,8.100450000000002
-0.0,-0.94752,1.034969,0.08999699999998256,2.1719916666666683,9.19919166666667
-0.0,-0.926055,1.133094,0.10000700000000506,2.0187666666666706,10.298
-0.0,-0.907656,1.240418,0.11000400000000354,1.6865583333333314,11.166850000000009
-0.0,-0.892324,1.356942,0.12000000000000455,1.4053916666666657,12.240108333333328
-0.0,-0.880059,1.485731,0.12999700000000303,0.9709999999999979,13.517691666666654
-0.0,-0.873926,1.626785,0.1400069999999971,0.15335833333333754,14.53984166666668
-0.0,-0.876992,1.777039,0.15000399999999559,-0.5876916666666631,15.71534166666668
-0.0,-0.886191,1.942625,0.1599999999999966,-1.4565416666666664,17.478558333333332
-0.0,-0.907656,2.12661,0.16999699999999507,-2.8620000000000054,19.139499999999984
-0.0,-0.944453,2.325926,0.18000699999998915,-4.497383333333329,20.902625
-0.0,-0.999648,2.546707,0.19000399999998763,-6.848283333333329,23.432449999999996
-0.0,-1.082441,2.795086,0.19999999999998863,-9.710341666666679,26.26887500000001
-0.0,-1.189766,3.067996,0.2099969999999871,-11.269050000000007,27.82765000000001
-0.0,-1.300156,3.343973,0.2200069999999812,-10.221324999999991,26.805550000000018
-0.0,-1.389082,3.598485,0.23000399999997967,-7.563808333333333,23.969049999999996
-0.0,-1.45041,3.822332,0.23999999999998067,-4.650741666666663,20.92818333333333
-0.0,-1.484141,4.018582,0.24999699999997915,-2.504241666666679,18.44954166666669
-0.0,-1.502539,4.193367,0.26000700000000165,-1.0220750000000094,16.66078333333333
-0.0,-1.505605,4.35282,0.27000400000000013,0.20439999999999534,15.178758333333287
-0.0,-1.499473,4.496942,0.28000000000000114,1.098741666666677,13.620008333333294
-0.0,-1.484141,4.625731,0.2899969999999996,1.8909666666666678,12.240033333333374
-0.0,-1.462676,4.742254,0.3000069999999937,2.325349999999989,11.039049999999962
-0.0,-1.438145,4.846512,0.3100039999999922,2.606450000000003,9.786950000000028
-0.0,-1.410547,4.938504,0.3199999999999932,2.913100000000002,8.739249999999977
-0.0,-1.379883,5.021297,0.32999699999999166,3.24530833333333,7.691549999999977
-0.0,-1.346152,5.091824,0.34000699999998574,3.398600000000002,6.439450000000043
-0.0,-1.312422,5.150086,0.3500039999999842,3.3730499999999997,5.21289999999998
-0.0,-1.278691,5.196082,0.3599999999999852,3.3986083333333346,3.9607999999999794
-0.0,-1.244961,5.229813,0.3699969999999837,3.2196916666666744,2.913100000000002
-0.0,-1.214297,5.254344,0.3800069999999778,3.066399999999997,1.8653999999999948
-0.0,-1.183633,5.26661,0.3900040000000047,2.913100000000002,0.6133083333333289
-0.0,-1.156035,5.26661,0.4000000000000057,2.7598083333333374,-0.6388583333333328
-0.0,-1.128437,5.254344,0.40999700000000416,2.631999999999994,-1.6610000000000014
-0.0,-1.103906,5.232879,0.42000699999999824,2.274249999999998,-2.913100000000017
-0.0,-1.082441,5.196082,0.4300039999999967,2.1464416666666652,-4.165200000000002
-0.0,-1.060977,5.150086,0.4399999999999977,1.9675916666666626,-5.187349999999961
-0.0,-1.042578,5.091824,0.4499969999999962,1.993216666666677,-6.439450000000035
-0.0,-1.021113,5.021297,0.4600069999999903,1.9931416666666666,-7.691549999999969
-0.0,-1.002715,4.938504,0.47000399999998876,1.9420416666666627,-8.739250000000022
-0.0,-0.98125,4.846512,0.47999999999998977,2.2742500000000017,-9.78695000000002
-0.0,-0.956719,4.742254,0.48999699999998825,2.7853,-11.013491666666669
-0.0,-0.926055,4.625731,0.5000069999999823,3.0152916666666623,-12.444500000000007
-0.0,-0.895391,4.493875,0.5100039999999808,3.6285916666666593,-13.645566666666646
-0.0,-0.852461,4.35282,0.5199999999999818,4.574108333333344,-14.820933333333342
-0.0,-0.803398,4.196434,0.5299969999999803,5.570633333333334,-16.35413333333337
-0.0,-0.739004,4.024715,0.5400070000000028,7.308233333333332,-18.245166666666663
-0.0,-0.656211,3.831531,0.5500040000000013,9.275899999999996,-20.033833333333316
-0.0,-0.551953,3.623016,0.5600000000000023,11.856749999999998,-22.205899999999986
-0.0,-0.420098,3.386902,0.5699970000000008,14.182133333333336,-24.81234166666663
-0.0,-0.27291,3.132391,0.5800069999999948,15.076500000000001,-25.476683333333366
-0.0,-0.125723,2.884012,0.5900039999999933,13.517716666666667,-23.94352500000002
-0.0,-0.006133,2.657098,0.5999999999999943,10.885750000000002,-21.285999999999962
-0.0,0.091992,2.457781,0.6099969999999928,8.355999999999998,-18.96064999999999
-0.0,0.16252,2.276863,0.6200069999999869,6.337233333333333,-17.01855000000001
-0.0,0.220781,2.11741,0.6300039999999854,5.033991666666664,-14.948683333333335
-0.0,0.263711,1.976356,0.6399999999999864,3.7818916666666684,-13.441033333333333
-0.0,0.297441,1.847567,0.6499969999999848,2.86199166666667,-12.291216666666656
-0.0,0.321973,1.731043,0.6600069999999789,2.248758333333335,-10.885749999999998
-0.0,0.343438,1.629852,0.6700040000000058,2.018691666666664,-9.454733333333344
