-0.0,-0.0,3.14159,0.0,0.0,0.0
-0.0,-0.0,3.14159,0.010011000000005765,0.0,0.0
-0.0,-0.0,3.14159,0.020006999999999664,0.0,0.0
-0.0,-0.0,3.14159,0.03000400000000525,0.0,-7.401486830834377e-15
-0.0,-0.0,3.14159,0.03999999999999915,0.0,-7.401486830834377e-15
0.008,-0.0,3.14159,0.05001100000000491,-0.05110833333333334,0.02554999999999641
-3.064,-0.0,3.14159,0.06001100000000292,0.28110000000000007,-0.07663333333333504
-2.43,0.006133,3.138524,0.07001100000000093,0.7666000000000001,-0.7410499999999839
-0.639,0.015332,3.126258,0.08001100000000605,1.2009916666666667,-1.6098583333333214
-2.842,0.030664,3.10786,0.09001100000000406,1.8909583333333337,-1.8398500000000022
-1.018,0.052129,3.089461,0.10001100000000207,2.2231666666666667,-2.197608333333327
2.872,0.073594,3.06493,0.11001100000000008,1.9675916666666666,-2.223158333333349
-2.783,0.091992,3.046531,0.1200110000000052,1.9931499999999993,-1.6354499999999976
-0.912,0.113457,3.031199,0.1300110000000032,1.9931499999999995,-1.5076416666666481
-0.535,0.131855,3.015867,0.14001100000000122,1.9675916666666677,-1.5331999999999755
-2.11,0.15332,3.000535,0.15001099999999923,2.146508333333333,-1.5076500000000235
-3.106,0.174785,2.985203,0.16001100000000434,2.299791666666665,-1.7376000000000207
2.567,0.199316,2.966805,0.17001100000000235,2.5809249999999997,-1.660966666666656
3.994,0.223848,2.954539,0.18001100000000037,1.9165083333333335,-0.6644166666666673
1.096,0.236113,2.954539,0.19001100000000548,0.7154916666666673,0.6388583333333253
1.858,0.23918,2.966805,0.2000110000000035,-0.05110000000000069,1.7376666666666634
-1.578,0.236113,2.98827,0.2100110000000015,-0.4600166666666667,2.5041999999999973
2.996,0.22998,3.015867,0.2200109999999995,-0.9454416666666664,2.9385916666666496
-2.679,0.217715,3.046531,0.23001100000000463,-1.3543166666666664,3.296416666666661
-3.385,0.205449,3.080262,0.24001100000000264,-0.8432666666666652,3.1686750000000137
-3.707,0.202383,3.10786,0.25001100000000065,0.17891666666666844,2.325350000000019
-1.437,0.208516,3.126258,0.26001100000000577,1.0221083333333325,1.277625000000012
2.431,0.220781,3.135457,0.2700110000000038,1.149849999999999,0.9710416666666721
0.722,0.22998,3.147723,0.2800110000000018,0.7665999999999995,1.354349999999993
1.726,0.236113,3.163055,0.2900109999999998,0.4855666666666675,1.8398500000000095
1.029,0.23918,3.18452,0.3000110000000049,-0.05110833333333356,2.376458333333331
-1.536,0.236113,3.209051,0.3100110000000029,-0.2555750000000007,2.3764583333333533
-2.734,0.236113,3.230516,0.32001100000000093,0.2810999999999994,1.8909583333333257
-0.534,0.242246,3.245848,0.33001100000000605,0.9966166666666681,0.9965916666666463
2.483,0.254512,3.251981,0.34001100000000406,1.1499083333333324,0.6899416666666455
-0.675,0.263711,3.26118,0.35001100000000207,0.7154916666666643,0.9965583333333676
0.152,0.269844,3.270379,0.3600110000000001,0.6899416666666672,0.6388000000000209
